CAMIS,DBA,CUISINE.DESCRIPTION,full.address,lon,lat
50035510,HING WON,Chinese,"w 48th st 48 , NY, US",-79.310239,42.346928
40592811,SALTY DOG RESTAURANT,American,"3 avenue 7509 , NY, US",-77.735104,42.895631
50004182,CHOLE'S RESTAURANT & LOUNGE,Caribbean,"avenue l 9413 , NY, US",-75.466922,43.22645
50005189,CONVENE,Continental,"park ave 101 , NY, US",-77.3838,42.26781
41557498,ARTIFAKT BAR,American,"watts street 54 , NY, US",-75.98373,42.36174
40398440,NICK'S PIZZA,Pizza,"ascan avenue 10826 , NY, US",-75.4999,43.00035
41288162,BASERA INDIAN BISTRO,Indian,"9 avenue 745 , NY, US",-77.735104,42.895631
50006550,R&D FOODS,American,"vanderbilt ave 602 , NY, US",-75.4999,43.00035
50034191,RESIDENCE INN BY MARRIOTT BRONX,American,"eastchester rd 1776 , NY, US",-73.812177,40.956098
40895766,THE LIBERTY CAFE (S.I. NEWHOUSE),Bagels/Pretzels,"whitehall ferry terminal 12 , NY, US",-73.34891,43.464653
50048903,OCEANIC BOIL,Seafood,"37th ave 8420 , NY, US",-74.479618,42.979264
40890407,CEA LO CAFE,Soul Food,"soundview avenue 1003 , NY, US",-75.4999,43.00035
41278299,LEMON LEAVES,Chinese/Japanese,"liberty street 55 , NY, US",-74.745837,41.805845
40590969,KINGS COUNTY CAFETERIA BLDG T,American,"clarkson avenue 451 , NY, US",-73.973284,42.535926
50046848,POTATO CORNER,American,"queens blvd 9015 , NY, US",-78.210376,43.280191
41021287,VENICE PIZZA,Pizza,"bowne street 4194 , NY, US",-75.280862,43.068888
41416092,GUADALUPE BAR AND GRILL,Mexican,"west 207 street 597 , NY, US",-75.4999,43.00035
41657557,SAM LEE KITCHEN,Chinese,"36th ave 2108 , NY, US",-77.516965,42.788979
41678685,THE BUTCHER'S DAUGHTER,Vegetarian,"kenmare street 19 , NY, US",-78.854291,42.958638
41638086,"DUNKIN' DONUTS, BASKIN ROBBINS",Donuts,"east kingsbridge road 2 , NY, US",-73.903667,40.869495
50015331,NEW MING GARDEN II,Chinese,"guy r brewer blvd 13414 , NY, US",-75.059525,42.961991
50037583,SID GOLD'S REQUEST ROOM,American,"w 26th st 165 , NY, US",-78.460537,42.074045
40847025,EL PULGARCITO DE AMERICA,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","fulton street 3133 , NY, US",-76.42361,43.32924
50011259,CLINTON SQUARE PIZZA,Pizza,"clinton st 201 , NY, US",-73.731907,42.620526
40398795,VIXENS,American,"metropolitan avenue 6007 , NY, US",-75.4999,43.00035
41530561,ROJAS COFFEE SHOP,American,"metropolitan avenue 4702 , NY, US",-75.4999,43.00035
50032900,NEW WIN CHINESE RESTAURANT,Chinese,"243rd st 14406 , NY, US",-78.25584,42.397962
40609680,BURGER KING,Hamburgers,"richmond avenue 2557 , NY, US",-74.561289,42.621296
50012841,LITTLENECK OUTPOST,American,"franklin st 128 , NY, US",-73.674268,40.70729
40401104,1020 BAR,American,"amsterdam avenue 1020 , NY, US",-73.884377,42.997948
40378874,TERRA BLUES,American,"bleeker street 149 , NY, US",-75.4999,43.00035
41249054,"NYSC, MIX STIRS","Juice, Smoothies, Fruit Salads","cooper avenue 8000 , NY, US",-75.4999,43.00035
41585635,AMIR'S,Middle Eastern,"broadway 2911 , NY, US",-75.4999,43.00035
40955061,MIMI'S PIZZA,Pizza/Italian,"lexington avenue 1248 , NY, US",-75.4999,43.00035
41439339,RANCHO LATINO RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","103 street 3708 , NY, US",-75.4999,43.00035
41551865,GREEN LOTUS,Asian,"union turnpike 17659 , NY, US",-75.4999,43.00035
41199565,DOWNHOUSE LOUNGE,Russian,"avenue x 250 , NY, US",-77.487965,42.528579
41672128,STARBUCKS,Caf̩/Coffee/Tea,"fulton street 348 , NY, US",-76.42361,43.32924
50014772,RI WONG HANDMADE NOODLE,Chinese,"e broadway 144A , NY, US",-75.4999,43.00035
40401742,MCDONALD'S,American,"south conduit avenue 221-12 , NY, US",-75.4999,43.00035
50040120,JUN SHOKUDO,Japanese,"gold st 306 , NY, US",-76.984549,42.869116
41123837,DOMINO'S,Pizza,"queens boulevard 9528 , NY, US",-78.210376,43.280191
41614202,BEVACCO RESTAURANT,Italian,"henry street 60 , NY, US",-75.4999,43.00035
41355046,FRESCO TORTILLAS,Tex-Mex,"10 avenue 858 , NY, US",-77.735104,42.895631
50044523,TEXAS CHICKEN,American,"westchester sq 78 , NY, US",-73.84313,40.841345
50011224,SAW SHACK,Chinese,"37th ave 8422 , NY, US",-74.479618,42.979264
50017486,TASTE OF CHINA USA,Chinese,"86th st 2793 , NY, US",-79.348265,42.258882
40719325,KIDDIE CAKES,Bakery,"amboy road 6384 , NY, US",-76.310286,43.044464
41574432,GREAT KILLS LITTLE LEAGUE INC,American,"greaves avenue 245 , NY, US",-75.116089,43.244864
41585053,REGGAE SUN DELIGHTS NATURAL JUICE BAR,"Juice, Smoothies, Fruit Salads","west 145 street 227229 , NY, US",-75.4999,43.00035
41702568,TRADICIONES EL TEJANO,Mexican,"corona avenue 9310 , NY, US",-73.854333,40.748751
50040866,FUEL GRILL,American,"w 38th st 112 , NY, US",-77.999713,42.015496
41100403,SAN MARCO PIZZERIA,Pizza/Italian,"lorimer street 577 , NY, US",-75.4999,43.00035
41314372,SAXON & PAROLE,American,"bowery 316 , NY, US",-75.4999,43.00035
41470043,V BAR,Italian,"1 avenue 132 , NY, US",-77.735104,42.895631
50002486,UN NUEVO PRICIPIO,"Juice, Smoothies, Fruit Salads","seneca ave 680 , NY, US",-75.4999,43.00035
50033731,HARLEY DAVIDSON OF NEW YORK CITY,Caf̩/Coffee/Tea,"broadway 378 , NY, US",-75.4999,43.00035
50045520,ANNIE'S CARIBBEAN RESTAURANT,Caribbean,"merrick blvd 23112 , NY, US",-75.4999,43.00035
41522848,MANNA'S RESTAURANT,Soul Food,"8 avenue 2353 , NY, US",-77.735104,42.895631
41222128,COURT DELI RESTAURANT,American,"east  161 street 96 , NY, US",-75.4999,43.00035
41712702,CHEUNG HING KITCHEN,Chinese,"hollis avenue 19914 , NY, US",-73.771735,40.710313
50017772,RESERVIOR,American,"university pl 70 , NY, US",-73.717553,40.780984
50003233,HAPPY WOK,Chinese,"avenue c 175 , NY, US",-75.4999,43.00035
41181327,DIRTY BIRD TO-GO,Chicken,"west   14 street 204 , NY, US",-75.4999,43.00035
41709938,OTTOMANELLI CAFE,Italian,"york avenue 1626 , NY, US",-77.885764,42.871088
41688677,EMONE KOREAN FAMILY RESTAURANT,Korean,"northern boulevard 15628 , NY, US",-77.66138,42.346181
50005314,KAI SUSHI ASIAN FUSION,Japanese,"williamsbridge rd 1475 , NY, US",-73.861693,40.867794
41312094,BOURBON STREET BAR AND GRILLE,American,"west   46 street 346 , NY, US",-75.4999,43.00035
50016272,CITY SLICE,Pizza/Italian,"10th ave 754 , NY, US",-75.958413,43.523092
41423288,MAPLE GARDEN,Chinese,"main street 4209 , NY, US",-76.060523,42.194624
41604933,RYAN'S DAUGHTER CAFE,Irish,"east   85 street 350 , NY, US",-75.4999,43.00035
41019942,SMORGAS CHEF/ CREPES DU NORD,Scandinavian,"stone street 53 , NY, US",-76.035823,42.529497
50037290,THAI NO 1,Thai,"white plains rd 1509 , NY, US",-73.750277,41.030128
41659901,TWIST IT TOP IT,"Ice Cream, Gelato, Yogurt, Ices","fresh pond road 6602 , NY, US",-73.90347,40.707047
41162683,DUNKIN' DONUTS,Donuts,"linden boulevard 1427 , NY, US",-78.166161,42.875284
50046082,LOS BUCAROS,Spanish,"queens blvd 13859 , NY, US",-78.210376,43.280191
50004469,BARISTA,Sandwiches,"44th rd 1111 , NY, US",-75.4999,43.00035
41178622,TASTEE PATTEE,Caribbean,"fulton street 1371 , NY, US",-76.42361,43.32924
50014239,HUNGRY BIRD,Indian,"morris ave 980 , NY, US",-75.258347,43.137747
41404065,BOCADITOS,American,"mott avenue 1823 , NY, US",-74.461562,44.21148
50016538,MAMA CATALINA RESTAURANT,Spanish,"roosevelt ave 11120 , NY, US",-73.591908,40.682896
50000393,SHAKE SHACK,American,"jfk international airport NKA , NY, US",-75.4999,43.00035
50014639,SIMIT AND SMITH,Mediterranean,"broadway 1400 , NY, US",-75.4999,43.00035
41603147,MCDONALD'S,American,"webster avenue 1625 , NY, US",-78.78992,42.781955
41148325,BARKING DOG LUNCHEONETTE,American,"3 avenue 1678 , NY, US",-77.735104,42.895631
41536824,QDOBA MEXICAN GRILL,Mexican,"188 street 6140 , NY, US",-75.4999,43.00035
41620301,TACO VELOZ VIP,Mexican,"east  138 street 359 , NY, US",-75.4999,43.00035
50033930,NEW CHINA TACO,Tex-Mex,"metropolitan ave 7419 , NY, US",-75.4999,43.00035
50049095,ASUKA SUSHI,Japanese,"w 23rd st 300 , NY, US",-79.243924,42.111249
41106233,ROSA MEXICANO,Mexican,"east   18 street 9 , NY, US",-75.4999,43.00035
50005724,La Panineria,Italian,"w 8th st 1 , NY, US",-79.241967,42.094663
50001918,BLACK IRON BURGER,American,"e. 5th street 540 , NY, US",-75.4999,43.00035
50032753,AGAVI ORGANIC JUICE BAR,"Juice, Smoothies, Fruit Salads","e 7th st 72 , NY, US",-79.283498,42.102169
50000880,PARKER & QUINN,American,"west 38th street 63 , NY, US",-75.4999,43.00035
40388386,LEE'S VILLA CHINESE RESTAURANT,Chinese,"lawrence street 152 , NY, US",-73.734601,40.611109
41688135,JUNIORS,American,"atlantic avenue 620 , NY, US",-73.252586,40.736356
50001719,RINTINTIN,Mediterranean,"spring street 14 , NY, US",-73.863654,41.160221
41158252,GOLDEN HORSE RESTAURANT,Chinese,"morris avenue 2185 , NY, US",-75.258347,43.137747
40698892,15 EAST RESTAURANT,Japanese,"east   15 street 15 , NY, US",-75.4999,43.00035
41149373,EMPIRE COLOMBUS,Chinese/Japanese,"columbus avenue 193 , NY, US",-75.03685,42.932627
50046885,ROLL LITO'S PIZZA,Pizza,"4th st 2650A , NY, US",-79.316938,42.131153
40669697,LE MONDE,French,"broadway 2883 , NY, US",-75.4999,43.00035
50012383,HOPS HILL,Sandwiches,"fulton st 886 , NY, US",-76.42361,43.32924
50018679,NEW LUCKY GARDEN,Chinese,"lafayette ave 143 , NY, US",-76.097282,42.910913
41100993,WICHCRAFT,Sandwiches,"west   27 street 641 , NY, US",-75.4999,43.00035
50008126,NoshBorough,American,"astoria blvd 2517 , NY, US",-73.916581,40.770353
40660413,BRAZIL GRILL,Brazilian,"8 avenue 787 , NY, US",-77.735104,42.895631
41540102,GREAT WALL,Chinese,"1 avenue 2234 , NY, US",-77.735104,42.895631
41228799,DONUT CONNECTION,American,"3 avenue 6830 , NY, US",-77.735104,42.895631
41225392,BAYARD'S ALEHOUSE,American,"hudson street 533 , NY, US",-73.769358,42.243939
50001446,BENTO SUSHI & NOODLES,Japanese,"3rd ave 685 , NY, US",-75.066068,43.028855
40931920,BROADWAY DELI & BAGEL'S,Delicatessen,"west   42 street 515 , NY, US",-75.4999,43.00035
41330566,CARLYLE GREEN  POOL STAND,American,"carlyle green pool 145 , NY, US",-75.763044,42.3272
41498777,TIFFANY'S KARIB BAKERY,Bakery,"linden boulevard 23109 , NY, US",-78.166161,42.875284
50018213,ALBATROSS BAR,American,"24th ave 3619 , NY, US",-77.16405,42.625248
41376788,GOOD TASTE FUZHOU CUISINE,Chinese,"eldridge street 118 , NY, US",-75.4999,43.00035
41362553,REVOLUCION,Mexican,"jfk international airport 0 , NY, US",-75.4999,43.00035
41718679,LA NUIT,Tapas,"1 avenue 1134 , NY, US",-77.735104,42.895631
50010007,LA GRAN NAGUA BAKERY,Bakery,"fulton st 2942 , NY, US",-76.42361,43.32924
50050279,THE QUARTER,American,"lafayette ave 87 , NY, US",-76.097282,42.910913
50017257,PICK & PAY GYRO & PIZZA,Pizza,"lexington ave 30 , NY, US",-75.4999,43.00035
40883866,MEMORIES LOUNGE,Caribbean,"fenton avenue 3048 , NY, US",-79.132458,42.001745
40836364,DEACON BRODIE'S,Irish,"west 46 street 370 , NY, US",-75.4999,43.00035
50009752,SUBWAY,Sandwiches,"parsons blvd 8748 , NY, US",-75.4999,43.00035
41610768,SCHNIPPER'S,American,"east   23 street 23 , NY, US",-75.4999,43.00035
41612017,KUKU CANTEEN,Japanese,"mercer street 289 , NY, US",-75.4999,43.00035
41467391,LA BRASA PERUANA,Peruvian,"5 avenue 4618 , NY, US",-77.735104,42.895631
41081933,SHILA BAR & WINE,American,"crescent ave 629 , NY, US",-77.662396,43.283006
50052904,V-CREPE COCOYA,"Ice Cream, Gelato, Yogurt, Ices","20th ave 8503 , NY, US",-77.746404,42.912227
50050812,CBAO ASIAN BUNS & MORE,Korean,"worth st 197 , NY, US",-76.109713,43.95005
41682968,SABOR ANDINO,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","14 avenue 6314 , NY, US",-77.735104,42.895631
40757425,DA MIKELLE II,Jewish/Kosher,"queens boulevard 10239 , NY, US",-78.210376,43.280191
50000337,MIRAMAR,Mediterranean,"south end avenue 21 , NY, US",-75.4999,43.00035
50000755,NEW PINANG,Asian,"queens blvd 11110 , NY, US",-78.210376,43.280191
41695960,NEW LIN'S GARDEN,Chinese,"rutland road 1001 , NY, US",-75.898251,43.971723
40724274,THE WHEELTAPPER,American,"east   44 street 141 , NY, US",-75.4999,43.00035
41519383,BALIMAYA RESTAURANT,African,"3 avenue 2535 , NY, US",-77.735104,42.895631
41717640,SOLDIERS CARIBBEAN RESTAURANT,Caribbean,"st johns place 1439 , NY, US",-77.753618,42.898106
50017725,TBAAR,"Juice, Smoothies, Fruit Salads","queens blvd 9015 , NY, US",-78.210376,43.280191
50017442,TRUVA CAFE & GRILL,Turkish,"31st st 2241 , NY, US",-78.631965,42.000112
50037974,CHOPAN KABAB HOUSE,Afghan,"main st 4327 , NY, US",-76.060523,42.194624
41298602,LA GUADALUPANA RESTAURANT,Spanish,"broadway 3825 , NY, US",-75.4999,43.00035
41309763,THE COSMOPOLITAN CLUB,American,"east   66 street 122 , NY, US",-75.4999,43.00035
40901527,THE KATI ROLL COMPANY,Indian,"mac dougal street 99 , NY, US",-76.880313,42.819167
50002447,YUMMY TACO,Tex-Mex,"jamaica ave 221-07 , NY, US",-75.4999,43.00035
50001472,EL GRAN VALLE II,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","e  174th st 920 , NY, US",-79.412233,42.155693
40388269,WHITE CASTLE,Hamburgers,"boston road 3663 , NY, US",-78.788818,42.604791
50032967,EL TORITO MEXICAN RESTAURANT,Mexican,"cruger ave 2132 , NY, US",-75.4999,43.00035
41698750,EL VALLE,Spanish,"featherbed lane 69 , NY, US",-75.4999,43.00035
50051877,TEXAS CHICKEN & BURGERS,Chicken,"westchester ave 1027 , NY, US",-73.843611,40.839348
41705474,DRAUGHT 55 BAR & KITCHEN,American,"east   55 street 245 , NY, US",-75.4999,43.00035
40597618,TONY'S BRICK OVEN,Pizza/Italian,"bay street 1140 , NY, US",-75.4999,43.00035
41486135,MEGA BITES DINER,American,"dekalb avenue 245 , NY, US",-75.324258,44.490935
41267952,LAI LAI GOURMET,Chinese,"8 avenue 5324 , NY, US",-77.735104,42.895631
40719552,LEXINGTON CANDY SHOP,American,"lexington avenue 1226 , NY, US",-75.4999,43.00035
41433437,NICE PIZZA,Pizza,"franklin avenue 340 , NY, US",-73.675953,40.707457
41361879,SPICE,Thai,"east   13 street 39 , NY, US",-75.4999,43.00035
41305419,ST. BEST JERK SPOT,Caribbean,"springfield boulevard 11231 , NY, US",-73.755926,40.664542
50048463,YUMMY YUMMY,Chinese,"4th ave 4122 , NY, US",-75.486183,43.400863
50000790,LA NUEVA BAKERY,Spanish,"37th ave 8610 , NY, US",-74.479618,42.979264
41252382,SOTO JAPANESE RESTAURANT,Japanese,"6 avenue 357 , NY, US",-77.735104,42.895631
41593734,BIU BELLA,Italian,"queens boulevard 10702 , NY, US",-78.210376,43.280191
41645569,W NEW YORK BANQUET KITCHEN AND CAFETERIA,American,"lexington avenue 541 , NY, US",-75.4999,43.00035
41044592,AWASH ETHIOPIAN RESTAURANT,Ethiopian,"east    6 street 338 , NY, US",-75.4999,43.00035
41120866,LA ESQUINA ''THE CORNER'',Mexican,"kenmare street 106 , NY, US",-78.854291,42.958638
50046397,THE BROOKLYN LABEL,French,"franklin st 180 , NY, US",-73.674268,40.70729
50007933,CARIDAD RESTAURANT,Spanish,"westchester ave 1594 , NY, US",-73.843611,40.839348
40969233,510 11ST BAR,American,"east   11 street 510 , NY, US",-75.4999,43.00035
50040892,BEST CHOICE CARIBBEAN RESTAURANT AND JUICE BAR,Caribbean,"bronxwood ave 3973 , NY, US",-75.4999,43.00035
41186427,El Pollo II Restaurant,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","victory boulevard 4168 , NY, US",-77.396281,43.045637
50002557,SOMM TIME A WINE BAR,American,"2nd ave 959 , NY, US",-75.06503,43.029482
41616853,THE ALLIE WAY SPORTS BAR,American,"east   70 street 413 , NY, US",-75.4999,43.00035
41566907,LAS PANTERAS NEGRAS RESTAURANT,Mexican,"2 avenue 2130 , NY, US",-77.735104,42.895631
40716188,PIZZA HUT,Pizza,"northern boulevard 14419 , NY, US",-77.66138,42.346181
50007015,EMIR PALACE,Middle Eastern,"18th ave 4210 , NY, US",-75.09949,42.92958
40544823,MURRAY'S BAGELS,Bagels/Pretzels,"avenue of the americas 500 , NY, US",-75.4999,43.00035
40813992,ACQUISTA TRATTORIA,Italian,"union turnpike 17801 , NY, US",-75.4999,43.00035
40397478,LE COLONIAL,Asian,"east   57 street 149 , NY, US",-75.4999,43.00035
41703681,LEGEND UPPER WEST,Chinese,"west  109 street 258 , NY, US",-75.4999,43.00035
41719236,JUNIOR'S FRESH KITCHEN,American,"mercer street 52 , NY, US",-75.4999,43.00035
41621699,MI PASO CENTRO AMERICANO RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","broadway 4129 , NY, US",-75.4999,43.00035
40944839,BRITAIN INDIAN RESTAURANT,Indian,"smith street 142 , NY, US",-75.4999,43.00035
41163807,ALPHABET LOUNGE,American,"avenue c 104 , NY, US",-75.4999,43.00035
40395020,BUCCANEER DINER,American,"astoria boulevard 9301 , NY, US",-73.916581,40.770353
41216157,MAPI,American,"west   13 street 1 , NY, US",-75.4999,43.00035
40746892,DOMINO'S,Pizza,"smith street 146 , NY, US",-75.4999,43.00035
40576978,MAMA CARMELA'S,Pizza,"30 avenue 4914 , NY, US",-77.735104,42.895631
40950399,POLLOS A LA BRASA MARIO,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","37 avenue 8302 , NY, US",-77.735104,42.895631
41545974,NEW SAU VOI CORP,Sandwiches,"lafayette street 101105 , NY, US",-76.097282,42.910913
50003617,PI PIZZERIA,Pizza,"jewett ave 965 , NY, US",-74.295888,42.264524
40734447,RYTHYM & BOOZE,American,"10 avenue 1674 , NY, US",-77.735104,42.895631
50018252,THE ORIGINAL AMERICAN CHICKEN,American,"37th ave 7807 , NY, US",-74.479618,42.979264
50001480,YUMMY BAKERY,Bakery,"8th ave 5010 , NY, US",-75.076351,43.029772
41716444,TOTTO RAMEN,Japanese,"west   52 street 366 , NY, US",-75.4999,43.00035
41678934,MEATBALL OBSESSION,American,"avenue of the americas 510 , NY, US",-75.4999,43.00035
41488860,CARVEL ICE CREAM,"Ice Cream, Gelato, Yogurt, Ices","horace harding expressway 24900 , NY, US",-74.736848,41.706406
50014024,NIC ANGELO'S,Italian,"arthur kill rd 4916 , NY, US",-73.396179,43.030296
41243472,KLIMAT,Polish,"east 7 street 77 , NY, US",-75.4999,43.00035
50050535,PIRCH,American,"lafayette st 200 , NY, US",-76.097282,42.910913
41238635,STARBUCKS,Caf̩/Coffee/Tea,"smith street 164 , NY, US",-75.4999,43.00035
41600577,WILD GINGER,Asian,"east   51 street 226 , NY, US",-75.4999,43.00035
40654457,THE ORIGINAL PIZZA IV,Pizza,"avenue u 2911 , NY, US",-77.735104,42.895631
41480222,CAFE PRAGUE,Eastern European,"west   19 street 2 , NY, US",-75.4999,43.00035
41403608,CHINA GARDEN,Chinese,"47 avenue 3920 , NY, US",-77.735104,42.895631
40925478,BELLA VIA,Italian,"vernon boulevard 4746 , NY, US",-75.50161,43.092924
41103981,GRAND CAFE/ FRESH ORGANIC,Greek,"30 avenue 3701 , NY, US",-77.735104,42.895631
41633066,360 LOUNGE,Asian,"37 avenue 13344 , NY, US",-77.735104,42.895631
40391272,EL LINA RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","west  207 street 500 , NY, US",-75.4999,43.00035
40664935,LEXICON,American,"east 54 street 226 , NY, US",-75.4999,43.00035
41708809,HL SPRING GARDEN,Chinese,"5 avenue 8706 , NY, US",-77.735104,42.895631
40398958,LOLITA'S RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","east  148 street 356 , NY, US",-75.4999,43.00035
41463512,MCDONALD'S,Hamburgers,"3 avenue 824 , NY, US",-77.735104,42.895631
50035278,MEXICUE,Mexican,"5th ave 225 , NY, US",-77.746404,42.912227
50014763,The Famous Chicken Place,Chicken,"3rd ave 592 , NY, US",-75.066068,43.028855
41193019,CERTE CATERING,American,"west   55 street 20 , NY, US",-75.4999,43.00035
41555214,FEDORA,American,"west    4 street 239 , NY, US",-75.4999,43.00035
50002292,THE BARONESS BAR,French,"crescent street 41-26 , NY, US",-75.4999,43.00035
50000970,"NO 7 SUB, LUKE'S LOBSTER",American,"water st 11 , NY, US",-74.203492,40.542152
41310201,DUNKIN' DONUTS,Donuts,"throgs neck expressway 4147 , NY, US",-73.819481,40.829876
40482596,BROADHURST THEATER,American,"44th street 235 WEST , NY, US",-74.15096,42.69952
41495562,YO-YO FRITAILLE,Creole,"nostrand avenue 1758 , NY, US",-75.4999,43.00035
41466982,JERUSALEM RESTAURANT,Middle Eastern,"broadway 2715 , NY, US",-75.4999,43.00035
41722525,HELL'S CHICKEN,Korean,"10 avenue 641 , NY, US",-77.735104,42.895631
41722785,PROFIT CHINESE RESTAURANT,Chinese,"2 avenue 538 , NY, US",-77.735104,42.895631
50001253,XING WANG NO.1,Chinese,"w burnside ave 62 , NY, US",-75.4999,43.00035
41143058,THE ROOSEVELT HOTEL,American,"east   45 street 45 , NY, US",-75.4999,43.00035
41425977,EMPIRE EAST,Chinese,"hylan boulevard 2740 , NY, US",-75.471882,44.327805
50017970,SPICE,Thai,"amsterdam ave 975 , NY, US",-73.884377,42.997948
41698020,KO WONG RESTAURANT,Chinese,"castle hill ave 935 , NY, US",-78.029107,43.214998
41513756,GREAT WALL RESTAURANT,Chinese,"pugsley avenue 1179 , NY, US",-75.4999,43.00035
50011586,EASTERN CHINESE RESTAURANT,Chinese,"broadway 2105 , NY, US",-75.4999,43.00035
41231660,LAS MARAVILLAS DE MEXICO RESTAURANT,Mexican,"bedford park boulevard 1113 , NY, US",-73.714965,41.223186
41478964,MCDONALD'S,Hamburgers,"7 avenue 429 , NY, US",-77.735104,42.895631
50004133,FOGO DE CHAO,Brazilian,"w 53rd st 40 , NY, US",-78.982382,42.238551
40853290,BROOKLYN ICE CREAM FACTORY,"Ice Cream, Gelato, Yogurt, Ices","old fulton street 1 , NY, US",-76.42361,43.32924
40525767,CAPRI II PIZZA,Pizza,"dreiser loop 149 , NY, US",-75.4999,43.00035
41574133,TWO8TWO BAR & BURGER,American,"atlantic avenue 282 , NY, US",-73.252586,40.736356
40874215,El Charro Bakery,Bakery,"myrtle avenue 1427 , NY, US",-75.063154,42.459264
41416561,VANESSA'S DUMPLING,Chinese,"east   14 street 220 , NY, US",-75.4999,43.00035
50035886,BROOKLYN ROTISSERIE CHICKEN,Chicken,"belmont ave 109 , NY, US",-77.862304,42.252316
41461968,SAPPHIRE,Korean,"164 street 3611 , NY, US",-75.4999,43.00035
41432865,SUSHI HANA,Japanese,"rivington street 111 , NY, US",-74.25857,41.88815
41645235,LUKE KELLYS,Irish,"69 street 4904 , NY, US",-75.4999,43.00035
41565488,NIRVANA,Indian,"lexington avenue 346 , NY, US",-75.4999,43.00035
41498508,BERLYN,German,"lafayette avenue 25 , NY, US",-76.097282,42.910913
41457352,CHERCHE MIDI,Pizza/Italian,"bowery 282 , NY, US",-75.4999,43.00035
41454953,GOLDEN CHOPSTICKS CHINESE RESTAURANT,Chinese,"franklin avenue 789 , NY, US",-73.675953,40.707457
41626583,FISHERMAN'S COVE,Caribbean,"eastern parkway 1122 , NY, US",-78.94734,42.174736
41420397,69 BAR LOUNGE,"Bottled beverages, including water, sodas, juices, etc.","69 street 3821 , NY, US",-75.4999,43.00035
50008181,PASTEUR GRILL & NOODLES,Vietnamese/Cambodian/Malaysia,"baxter st 85 , NY, US",-78.906166,42.956565
50043620,INCHEON SEAFOOD RESTAURANT,Korean,"prince st 3916 , NY, US",-74.219974,40.546835
50009498,MYRTLE BAGEL,Bagels/Pretzels,"myrtle ave 410 , NY, US",-75.063154,42.459264
41138498,NEW YORK BURGER CO,Hamburgers,"6 avenue 678 , NY, US",-77.735104,42.895631
50007858,CURRANT CAFE,Caf̩/Coffee/Tea,"mckibben st 248 , NY, US",-75.4999,43.00035
50000022,BARN JOO,Korean,"broadway 893 , NY, US",-75.4999,43.00035
41391353,AMSTERDAM ALE HOUSE,American,"amsterdam avenue 340 , NY, US",-73.884377,42.997948
50017443,CALICO JACKS,American,"2nd ave 800 , NY, US",-75.06503,43.029482
40742158,DEL CORSO PIZZERIA,Pizza/Italian,"3 avenue 7022 , NY, US",-77.735104,42.895631
41612972,IHOP,Pancakes/Waffles,"flushing avenue 785 , NY, US",-73.921675,40.709471
40402465,THE UNION LEAGUE CLUB,American,"east   37 street 38 , NY, US",-75.4999,43.00035
40969814,VOSGES HAUT-CHOCOLAT,"Ice Cream, Gelato, Yogurt, Ices","spring street 126132 , NY, US",-73.863654,41.160221
50000121,CROWN FRIED CHICKEN,Chicken,"myrtle ave 822 , NY, US",-75.063154,42.459264
41321719,PUERTO ESCONDIDO,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","roosevelt avenue 6401 , NY, US",-73.591908,40.682896
41288811,LOS MISMO RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","roosevelt avenue 10411 , NY, US",-73.591908,40.682896
50033910,LUNCH CART,American,"175th st 14811 , NY, US",-79.412233,42.155693
41349571,LAS CATRACHAS RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","van riper street 68 , NY, US",-75.752071,43.233382
50016779,INCREDIBOWL,Chinese,"roosevelt ave 13335 , NY, US",-73.591908,40.682896
50001298,The Rookery,Caribbean,"troutman st 425 , NY, US",-75.4999,43.00035
41497881,THE ONENESS FOUNTAIN HEART,Vegetarian,"72 avenue 15719 , NY, US",-77.735104,42.895631
41222682,NY PIZZA CAFE & SPANISH FOOD RESTAURANT,Pizza,"myrtle avenue 1485 , NY, US",-75.063154,42.459264
40871763,CAFE ZAIYA,Japanese,"east   41 street 18 , NY, US",-75.4999,43.00035
41649359,DUNKIN' DONUTS,Caf̩/Coffee/Tea,"pennsylvania plaza 2 , NY, US",-75.4999,43.00035
50039250,LIN'S GARDEN,Chinese,"white plains rd 3986 , NY, US",-73.750277,41.030128
50034739,ELINGTON IN THE PARK,American,"hudson beach W105 , NY, US",-73.748486,42.300764
41695581,JOY LUCK SEAFOOD RESTAURANT,Chinese,"86 street 2050 , NY, US",-75.4999,43.00035
50018710,BUTTERCUP BAKE SHOP,Bakery,"madison ave 167 , NY, US",-75.384446,42.929572
50036244,MAMMA LORNA'S RESTAURANT,Caribbean,"eastchester rd 3007 , NY, US",-73.812177,40.956098
