"CAMIS","DBA","CUISINE.DESCRIPTION","full.address","lon","lat"
41716806,"CHEF'S GARDEN","Chinese","164 street 8009 , NY, US",NA,NA
41570668,"SOMETHING SWEET","Ice Cream, Gelato, Yogurt, Ices","new dorp lane 314 , NY, US",NA,NA
41321677,"THAI GRILL SUSHI BAR","Thai","east   45 street 137 , NY, US",NA,NA
40383033,"O'SULLIVAN'S PUB","American","3 avenue 8902 , NY, US",NA,NA
50043327,"HAND PULL NOODLE & DUMPLING HOUSE","Chinese","18th ave 7201 , NY, US",NA,NA
41276087,"PIZZA CORNER & PASTA","Pizza","allerton avenue 769 , NY, US",NA,NA
41382526,"JOEL'S","Bakery","palmetto street 1615 , NY, US",NA,NA
41085883,"AMY'S BREAD","Bakery","bleecker street 250 , NY, US",NA,NA
41710894,"CAFE OLE RESTAURANT","Spanish","36 avenue 3809 , NY, US",NA,NA
41717025,"AMPLE HILLS","Ice Cream, Gelato, Yogurt, Ices","furman st 300 , NY, US",NA,NA
50014521,"UMA TEMAKERIA","Japanese","7th ave 64 , NY, US",NA,NA
41532729,"LA BAGEL DELIGHT","Bagels/Pretzels","front street 104 , NY, US",NA,NA
41201118,"UNCLE LOUIE G'S ITALIAN ICES & ICE CREAM","Ice Cream, Gelato, Yogurt, Ices","hylan boulevard 1448 , NY, US",NA,NA
40728711,"BURGER KING","Hamburgers","atlantic avenue 9202 , NY, US",NA,NA
50014369,"The Upsider NYC","American","2nd ave 1004 , NY, US",NA,NA
41213444,"GOOGLE 5BB","American","9 avenue 76 , NY, US",NA,NA
50033948,"LUCKY STARS BAKERY","Chinese","grand st 280 , NY, US",NA,NA
40698537,"EL CENTRO","Mexican","9 avenue 824 , NY, US",NA,NA
41476556,"POPEYES LOUISIANA KITCHEN","Chicken","liberty avenue 16525 , NY, US",NA,NA
50032642,"DELICACY","Delicatessen","e 44th st 12 , NY, US",NA,NA
41395496,"TWO BOOTS","American","roosevelt avenue 126 , NY, US",NA,NA
40364681,"TOWNE CAFE","American","east   15 street 2602 , NY, US",NA,NA
50034945,"YAKINIKU FUTAGO","Japanese","w 17th st 37 , NY, US",NA,NA
41634847,"JING XIN CHINESE FOOD TAKE OUT","Chinese","east  138 street 359 , NY, US",NA,NA
50005177,"FORTUNE PLACE","Chinese","broadway 286 , NY, US",NA,NA
41664228,"FABENE PIZZA","Pizza/Italian","grand concourse 2197 , NY, US",NA,NA
41132647,"CURRY DREAM","Indian","west   39 street 66 , NY, US",NA,NA
50019158,"PENETROS BAKERY & RESTAURANT","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","31st ave 9001 , NY, US",NA,NA
50044207,"PHO HOAI BAYRIDGE","Vietnamese/Cambodian/Malaysia","4th ave 8616 , NY, US",NA,NA
41615445,"TAO HONG BAKERY","Bakery","chrystie street 79 , NY, US",NA,NA
50005104,"AYA SUSHI","Japanese","w 39th st 314 , NY, US",NA,NA
41583286,"SHAKE SHACK","American","fulton street 409 , NY, US",NA,NA
41512890,"DRAGON EXPRESS","Chinese","235 street 4236 , NY, US",NA,NA
41705359,"AMERICAN CUT","American","east   56 street 111 , NY, US",NA,NA
40401216,"EL RINCONCITO RESTAURANT","Spanish","east   10 street 408 , NY, US",NA,NA
41635743,"PETEY'S BURGER","American","vernon boulevard 4646 , NY, US",NA,NA
40715364,"STARBUCKS","Caf̩/Coffee/Tea","broadway 665 , NY, US",NA,NA
50009561,"HUNG YIP CHINESE RESTAURANT","Chinese","w 45th st 7 , NY, US",NA,NA
41519373,"BUNGALO","Armenian","broadway 3203 , NY, US",NA,NA
50036001,"WILLIAMS CAFE","American","westchester sq 122 , NY, US",NA,NA
41634968,"SENTRY CENTERS","American","7 avenue 810 , NY, US",NA,NA
41371272,"LOCAL CAFE & COCKTAILS","American","penn plaza 1 , NY, US",NA,NA
41719234,"NEW KAM LAI RESTAURANT","Chinese","amsterdam avenue 890 , NY, US",NA,NA
41711533,"BEI JING CHINESE RESTAURANT","Chinese","10 avenue 860 , NY, US",NA,NA
50052395,"24 HOUR FITNESS CLUB #289","Juice, Smoothies, Fruit Salads","kings hwy 945 , NY, US",NA,NA
50037645,"JOE'S PIZZA","Pizza","bedford ave 216 , NY, US",NA,NA
50048872,"XIN SHUN DA RESTAURANT","Chinese","kissena blvd 4418 , NY, US",NA,NA
50049300,"ABITINO'S PIZZA","Pizza","10th ave 730 , NY, US",NA,NA
41421148,"SUBWAY","Sandwiches","bay street 597 , NY, US",NA,NA
41677130,"SAIGUETTE","Vietnamese/Cambodian/Malaysia","columbus avenue 935 , NY, US",NA,NA
41720257,"CROWN FRIED CHICKEN","Chicken","east  174 street 1572 , NY, US",NA,NA
41467976,"BURGER KING","Hamburgers","broadway 734 , NY, US",NA,NA
41419111,"DUNKIN' DONUTS","Donuts","union street 3402 , NY, US",NA,NA
41502782,"BLUE AGAVE","Mexican","3 avenue 7215 , NY, US",NA,NA
41220219,"NEW PEKING RESTAURANT","Chinese","east  183 street 26 , NY, US",NA,NA
50002568,"DUNKIN' DONUTS","Donuts","4 avenue 833 , NY, US",NA,NA
50046491,"FULEEN PALACE","Chinese","coleman sq 10 , NY, US",NA,NA
40757699,"LABELLA FERRARA","Bakery","mulberry street 108 , NY, US",NA,NA
41591599,"LA MARINA BAR RESTAURANT","Mexican","43 avenue 10117 , NY, US",NA,NA
41235890,"SUBWAY","Sandwiches","east 174 street 961 , NY, US",NA,NA
41711390,"NEW BAY PKWY CAFE","Chinese","bay pkwy ave 6812 , NY, US",NA,NA
41569216,"COCO FRESH TEA & JUICE","Caf̩/Coffee/Tea","lexington avenue 38 , NY, US",NA,NA
50006173,"NEW YORK BOTANICAL GARDENS - STONEMILL","American","southern blvd 2900 , NY, US",NA,NA
41698175,"QI","Thai","8 avenue 675 , NY, US",NA,NA
41694850,"FOOTBALL RESTAURANT & BAKERY","Caribbean","nostrand avenue 1727 , NY, US",NA,NA
40399217,"EL REY MEXICAN RESTAURANT","Mexican","astoria boulevard 2521 , NY, US",NA,NA
40674475,"JOHN'S PIZZERIA","Pizza/Italian","bleecker street 278 , NY, US",NA,NA
50046651,"STARBUCKS COFFEE #23591","Caf̩/Coffee/Tea","flatbush ave 1931 , NY, US",NA,NA
50041581,"D'AMICOS COFFEE","Caf̩/Coffee/Tea","court st 309 , NY, US",NA,NA
41678092,"OPAI THAI","Thai","amsterdam avenue 722 , NY, US",NA,NA
40748959,"IONA'S BAR","American","grand street 180 , NY, US",NA,NA
50040728,"AL HORNO","Mexican","lexington ave 36 , NY, US",NA,NA
40395110,"PRIMA PASTA & CAFE","Italian","crossbay boulevard 16150 , NY, US",NA,NA
50003072,"HARMONY TERRACE","Armenian","41st street 4757 , NY, US",NA,NA
50046405,"MUGHLAI INDIAN CUISINE","Indian","3rd ave 329 , NY, US",NA,NA
41176558,"DUNKIN' DONUTS, PIZZA HUT, TACO BELL","American","white plains road 2148 , NY, US",NA,NA
40392256,"MCDONALD'S","Hamburgers","main street 4018 , NY, US",NA,NA
41512888,"LASANI RESTAURANT","Pakistani","west   29 street 15 , NY, US",NA,NA
41721056,"NEW STAR","Chinese","avenue x 2212 , NY, US",NA,NA
40575697,"BARRE CAFE AT STEPS","Caf̩/Coffee/Tea","broadway 2121 , NY, US",NA,NA
41428748,"FRESH TO YOU","American","woodhaven boulevard 7509 , NY, US",NA,NA
40717261,"HONG FUNG BAKERY","Bakery","8 avenue 5124 , NY, US",NA,NA
41604256,"VICTOR'S COFFEE SHOP DELI & RESTAURANT","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","rockaway boulevard 12512 , NY, US",NA,NA
50033680,"EL DORADO RESTAURANT","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","wyckoff ave 132 , NY, US",NA,NA
41713008,"96 SOUTH PARK","American","linden boulevard 9630 , NY, US",NA,NA
50041326,"KLASSIX RESTAURANT & BAR","Caribbean","church ave 5419 , NY, US",NA,NA
41246308,"AVENUE CAFE","Jewish/Kosher","bedford avenue 419 , NY, US",NA,NA
41013350,"NEW YORK MUFFINS","Sandwiches/Salads/Mixed Buffet","bedford avenue 198 , NY, US",NA,NA
41715905,"PASTAI","Italian","9 avenue 186 , NY, US",NA,NA
50049226,"CARVEL 1939","Ice Cream, Gelato, Yogurt, Ices","bay pkwy 6510 , NY, US",NA,NA
41010358,"L'AMOUR","Jewish/Kosher","queens boulevard 10211 , NY, US",NA,NA
40998581,"TRUMP CAFE & GRILL","American","5 avenue 725 , NY, US",NA,NA
40530583,"CORNER GOURMET II","American","west broadway 66 , NY, US",NA,NA
40368370,"BENJAMIN","American","2 avenue 603 , NY, US",NA,NA
40376493,"THE WATER CLUB","Seafood","east   30 street 500 , NY, US",NA,NA
41714685,"CHOP'T","Salads","3 avenue 666 , NY, US",NA,NA
50005479,"NEW MING'S KITCHEN","Chinese","junction blvd 5615 , NY, US",NA,NA
41276342,"STARBUCKS","Caf̩/Coffee/Tea","penn plaza 1 , NY, US",NA,NA
40397775,"BAMBOO GARDEN","Caribbean","atlantic avenue 10704 , NY, US",NA,NA
40386554,"TINA'S RESTAURANT","American","flushing avenue 1002 , NY, US",NA,NA
41649358,"SALUD DIVINA/HERBALIFE","Juice, Smoothies, Fruit Salads","78th st 8669 , NY, US",NA,NA
41654384,"SABOR BORINQUENO # 2","Spanish","east  122 street 205 , NY, US",NA,NA
41695322,"CAFE G","Caf̩/Coffee/Tea","5 avenue 315 , NY, US",NA,NA
40641437,"MARUZZELLA","Italian","first avenue 1483 , NY, US",NA,NA
41006331,"THE ALHAMBRA BALL ROOM","American","adam clayton powell boulevard 2116 , NY, US",NA,NA
41310636,"MARIO BAKERY AND CAFE","Bakery","108 street 4704 , NY, US",NA,NA
50046254,"AHIMSA","Indian","thompson st 210 , NY, US",NA,NA
50051014,"LA PARADA RESTAURANT","Spanish","4th ave 855 , NY, US",NA,NA
41591436,"RESORTS WORLD CASINO GROUND LEVEL ( EMPLOYEE DINING)","Continental","rockaway boulevard 11000 , NY, US",NA,NA
50000593,"HK BOXERS NYC","American","9th ave 742 , NY, US",NA,NA
50003265,"HENG CHANG","Chinese","rockaway parkway 2042 , NY, US",NA,NA
50050825,"RED EYE COFFEE","Caf̩/Coffee/Tea","9th ave 423 , NY, US",NA,NA
50003027,"MOE'S SOUTHWEST GRIIL","Southwestern","arden ave 262 , NY, US",NA,NA
40369895,"P & K'S GRILL","American","west  231 street 170 , NY, US",NA,NA
50017277,"BAR VELOCE","Italian","jfk airport 000 , NY, US",NA,NA
50034432,"KUNG FU HIBACHI","Chinese","prince st 3907 , NY, US",NA,NA
50003352,"MING GARDEN RESTAURANT","Chinese","taylor ave 1475 , NY, US",NA,NA
50018577,"12 CHAIRS CAFE","Middle Eastern","wythe ave 342 , NY, US",NA,NA
41705437,"RAMEN TAKUMI","Japanese","3 avenue 517 , NY, US",NA,NA
50015593,"FUKUOKA SHABU-SHABU","Japanese","springfield blvd 6102 , NY, US",NA,NA
41703747,"M2N BUFFET","American","82 street 4012 , NY, US",NA,NA
41370362,"HOUNDSTOOTH PUB","American","8 avenue 520 , NY, US",NA,NA
50042671,"EDGAR'S CAFE","Caf̩/Coffee/Tea","amsterdam ave 650 , NY, US",NA,NA
50011694,"SWEET CHICK","American","ludlow st 178 , NY, US",NA,NA
41425365,"THE WING BAR","American","smith street 275 , NY, US",NA,NA
50014935,"TWIN DRAGONS ASIAN CUISINE","Chinese","richmond ter 54 , NY, US",NA,NA
40932869,"ISTANBUL GRILL","Turkish","west   14 street 310 , NY, US",NA,NA
50044749,"DUNKIN DONUTS","Donuts","chambers st 100 , NY, US",NA,NA
41161009,"GENESIS BAR & RESTAURANT","Irish","2 avenue 1708 , NY, US",NA,NA
50017221,"FALAFEL OFF THE CORNER","Jewish/Kosher","e 2nd st 1675 , NY, US",NA,NA
50005665,"WING HING CHINESE FOOD INC","Chinese","fulton st 1221 , NY, US",NA,NA
41695897,"CAFE BOULIS","Caf̩/Coffee/Tea","31 avenue 3015 , NY, US",NA,NA
50008660,"FORTUNE GARDEN CHINESE RESTAURANT","Chinese","47th ave 19512 , NY, US",NA,NA
40621072,"POINT BREAK","American","west   45 street 12 , NY, US",NA,NA
50036763,"PRAVUE CAFE","Mediterranean","fresh pond rd 7002 , NY, US",NA,NA
50009480,"ROBATAYA","Japanese","e 9th st 231 , NY, US",NA,NA
40380628,"PISA PIZZERIA","Pizza/Italian","myrtle avenue 6568 , NY, US",NA,NA
50016984,"THE MANHATTAN INN","American","manhattan ave 632 , NY, US",NA,NA
41641709,"MAMMA MIA PIZZERIA","Pizza/Italian","bath avenue 2337 , NY, US",NA,NA
41713447,"NYC GENTLEMANS CLUB","American","b q e west 2650 , NY, US",NA,NA
41373293,"SALUMERIA ROSSI PARMACOTTO","Italian","amsterdam avenue 283 , NY, US",NA,NA
50004782,"Polpette","Italian","amsterdam ave 483 , NY, US",NA,NA
50043434,"RISE BAR","American","9th ave 859 , NY, US",NA,NA
50018947,"LA POLLERA COLORADA 3","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","junction blvd 4015 , NY, US",NA,NA
41391237,"EL MONUMENTAL RESTAURANT","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","hillside avenue 14428 , NY, US",NA,NA
41283112,"LA BAMBA RESTAURANT & GRILL","Spanish","47 street 4761 , NY, US",NA,NA
41202797,"MARSHALL STACK","American","rivington street 6668 , NY, US",NA,NA
50001074,"SUBWAY","Sandwiches","myrtle ave 56-53 , NY, US",NA,NA
50037452,"LEGEND WEST VILLAGE","Chinese","w 3rd st 82 , NY, US",NA,NA
41308249,"ORIENTAL PLAZA","Chinese","richmond avenue 1845 , NY, US",NA,NA
41340016,"KAFANA","Eastern European","avenue c 116 , NY, US",NA,NA
41382796,"CAFE 23","American","3 avenue 919 , NY, US",NA,NA
41372224,"DIWINE","American","31 avenue 4115 , NY, US",NA,NA
50051020,"SAMBA BRAZIL RESTAURANT","Other","9th ave 661 , NY, US",NA,NA
50046334,"KEZI 88","Chinese","kings hwy 316 , NY, US",NA,NA
41368043,"SUNNY SWEET BAKERY","Bakery","4 avenue 6816 , NY, US",NA,NA
40525625,"THE BRAS & PAIL BAR","American","avenue z 2123 , NY, US",NA,NA
41613672,"A LA SAIGON","Vietnamese/Cambodian/Malaysia","liberty place 8 , NY, US",NA,NA
50043229,"BOCCA EAST","Italian","2nd ave 1496 , NY, US",NA,NA
41704639,"DUNKIN' DONUTS","Donuts","lenox avenue 525 , NY, US",NA,NA
50007927,"COME & GET SUM FISH & CHIPS","Seafood","e 163rd st 791 , NY, US",NA,NA
41324916,"OTHELLO DELI","Delicatessen","24 avenue 2619 , NY, US",NA,NA
50009868,"16 HANDLES","Ice Cream, Gelato, Yogurt, Ices","1st ave 1161 , NY, US",NA,NA
50000516,"VIVALDI","Italian","cross island parkway 20110 , NY, US",NA,NA
50041398,"MIA'S PIZZERIA & RESTAURANT","Pizza/Italian","13th ave 8424 , NY, US",NA,NA
50040412,"LUCKY STAR","Chinese","linden blvd 20523 , NY, US",NA,NA
50001355,"RENAISSANCE JAVA CAFE","Caf̩/Coffee/Tea","schermerhorn st 200 , NY, US",NA,NA
50000923,"DI FARA PIZZERIA","Pizza","avenue j 1424 , NY, US",NA,NA
41056943,"THE SCHOOL AT COLUMBIA UNIVERSITY","American","west  110 street 556 , NY, US",NA,NA
50013904,"SSAM","Korean","smith st 170 , NY, US",NA,NA
40687209,"VIA QUADRONNO","Italian","east   73 street 25 , NY, US",NA,NA
40364335,"PETER LUGER STEAKHOUSE","Steak","broadway 178 , NY, US",NA,NA
50037438,"MEET THE MEAT","Steak","21st st 2392 , NY, US",NA,NA
50037837,"PIZZA 57","Pizza/Italian","clarendon rd 5702 , NY, US",NA,NA
41629592,"USULUTECO 2 RESTAURANTE SALVADORENO","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","3 avenue 5014 , NY, US",NA,NA
41166368,"TUTTO L'ITALIANO","Pizza/Italian","east service road 141 , NY, US",NA,NA
50034883,"VINCENT AND ANDREA PIZZERIA","Pizza","jamaica ave 11317 , NY, US",NA,NA
50038480,"PURE GREEN","Juice, Smoothies, Fruit Salads","e 8th st 60 , NY, US",NA,NA
41662314,"JUSTINOS PIZZERIA","Pizza","guyon avenue 89 , NY, US",NA,NA
50001728,"NEW HONG KONG KITCHEN","Chinese","lexington ave 1907 , NY, US",NA,NA
41721670,"MULBERRY & VINE","American","warren street 73 , NY, US",NA,NA
50007472,"SUBWAY","Sandwiches/Salads/Mixed Buffet","frederick douglass blvd 2165 , NY, US",NA,NA
50003739,"MCDONALD'S","Hamburgers","beach channel dr 9118 , NY, US",NA,NA
41401638,"MADISON RESTAURANT","American","1 avenue 965 , NY, US",NA,NA
41719609,"KOTO SUSHI","Japanese","6 avenue 67 1/2 , NY, US",NA,NA
41338303,"CAFE BRAVO/ POMODORO PIZZA/PLANET GYRO","American","greenwich street 94 , NY, US",NA,NA
50040374,"INWOOD BAR AND GRILL","American","broadway 4892 , NY, US",NA,NA
41578339,"CEDARS PASTRY","Bakery","5 avenue 7204 , NY, US",NA,NA
41631488,"WINGSTOP","Chicken","livingston street 289 , NY, US",NA,NA
41293063,"DUNKIN' DONUTS","Donuts","sheepshead bay road 1427 , NY, US",NA,NA
50009667,"GRAN CASTILLO DE JAGUA RESTAURANT","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","flatbush ave 355 , NY, US",NA,NA
50017599,"BLEND SALAD AND JUICE BAR","Salads","78th st 1310 , NY, US",NA,NA
41311297,"DOCKS RESTAURANT","Seafood","3 avenue 633 , NY, US",NA,NA
50039497,"TOMO JAPANESE CUISINE","Japanese","37th ave 8612A , NY, US",NA,NA
50033227,"ALFREDO'S PIZZERIA","Pizza","29th ave 16301 , NY, US",NA,NA
40963197,"VILLAGE DINER","American","lefferts boulevard 8174 , NY, US",NA,NA
41452265,"HOLEY CREAM","Ice Cream, Gelato, Yogurt, Ices","9 avenue 796 , NY, US",NA,NA
41439796,"GRAND SLAM Banquet Hall","American","east tremont avenue 478 , NY, US",NA,NA
41349905,"NEW ASIAN RESTAURANT","Chinese","162 street 4124 , NY, US",NA,NA
41538262,"KINGS PIZZERIA & RESTAURANT","Italian","victory boulevard 2212 , NY, US",NA,NA
50000964,"AP CAFE","Caf̩/Coffee/Tea","troutman street 420 , NY, US",NA,NA
50039988,"TATAKI SUSHI RESTAURANT","Japanese","lispenard st 3 , NY, US",NA,NA
41346788,"PRET A MANGER","Sandwiches","3 avenue 757 , NY, US",NA,NA
41548334,"55 THOMAS CAFE","American","thomas street 55 , NY, US",NA,NA
41708251,"ASEA FUSION & YAKITORI LOUNGE","Asian","8 avenue 4120 , NY, US",NA,NA
40625667,"TAQUERIA RESTAURANTE MI BARIO","Mexican","14 avenue 3415 , NY, US",NA,NA
50000419,"NATUREWORKS","American","w 55 street 43-45 , NY, US",NA,NA
41405997,"NO. 1 RESTAURANT","Chinese","knickerbocker avenue 197 , NY, US",NA,NA
41331750,"THE CELI HOUSE","American","grand avenue 6956 , NY, US",NA,NA
41644068,"THE LIGHTS OF BAKU","Russian","86 street 2707 , NY, US",NA,NA
41611654,"SERVICE BAR-4","American","rockaway boulevard 11000 , NY, US",NA,NA
50014694,"GRK","Greek","lexington ave 451 , NY, US",NA,NA
41396661,"STAND 320 - PREMIO","American","east  161 street 1 , NY, US",NA,NA
41283714,"CPS EVENTS AT THE PLAZA","American","5 avenue 768 , NY, US",NA,NA
40384188,"LA MELA RESTAURANT","Italian","mulberry street 167 , NY, US",NA,NA
41235083,"AUNTIE ANNE'S PRETZELS","Bagels/Pretzels","laguardia airport 0 , NY, US",NA,NA
50014651,"PARIS BAGUETTE","Bakery","francis lewis blvd 4640 , NY, US",NA,NA
50046875,"ZHE YI JIA SUN","Chinese","roosevelt ave 13620 , NY, US",NA,NA
41647210,"SPRINGFIELD & LA BARI PIZZERIA","Pizza","farmers blvd 13613 , NY, US",NA,NA
50033270,"EL RINCON DEL SABOR LATINO","Spanish","w 47th st 74 , NY, US",NA,NA
41658200,"SEIS VECINOS RESTAURANT","Mexican","east  149 street 812 , NY, US",NA,NA
40995737,"FLAVORS CAFE","American","water street 175 , NY, US",NA,NA
41568107,"TAPPO","Italian","west   24 street 49 , NY, US",NA,NA
41581674,"SHELLCOVE & CHINGER","Asian","broadway 8302 , NY, US",NA,NA
50007604,"WONDERFUL RESTAURANT","Chinese","e 240th st 518 , NY, US",NA,NA
40730678,"MCCAFFREY AND BURKE","American","31 street 2854 , NY, US",NA,NA
41285411,"MIKE'S CAFETERIA","American","mcdonald avenue 2556 , NY, US",NA,NA
41628099,"LLOYD'S CARROT CAKE","Bakery","lexington avenue 1553 , NY, US",NA,NA
40401841,"VILLAGE PIZZA","Pizza","8 avenue 65 , NY, US",NA,NA
40731341,"VILLA RUSTICA RISTORANTE","Italian","bell boulevard 7328 , NY, US",NA,NA
41546980,"MALDONADO MEXICAN RESTAURANT","Mexican","amsterdam avenue 1726 , NY, US",NA,NA
41314327,"WEATHER UP","American","vanderbilt avenue 589 , NY, US",NA,NA
41314323,"DELICIA DONA MARIA RESTAURANT","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","jamaica avenue 8809 , NY, US",NA,NA
41033197,"WENDY'S","Hamburgers","east service road 141 , NY, US",NA,NA
41650801,"LA MONTANA BAKERY","Bakery","90th st 3308 , NY, US",NA,NA
41715927,"GRUPPO","Pizza/Italian","avenue b 98 , NY, US",NA,NA
41541504,"1,001 NIGHTS","Mediterranean","neptune avenue 35 , NY, US",NA,NA
41628619,"MY NY BAKERY CAFE","Bakery","lexington avenue 1565 , NY, US",NA,NA
50003208,"NEW KINGS GARDEN CHINESE RESTAURANT","Chinese","31st ave 9606 , NY, US",NA,NA
41509593,"MONA LISA PIZZERIA & RISTORANTE","Pizza/Italian","annadale road 839 , NY, US",NA,NA
50014090,"1A Store Inc","Caf̩/Coffee/Tea","41st ave 13631 , NY, US",NA,NA
50015281,"MALAYSIA GRILL","Asian","w 104th st 224 , NY, US",NA,NA
41450634,"YUNG HSIN RESTAURANT","Chinese","beach avenue 147577 , NY, US",NA,NA
50015767,"THE POLO BAR","American","e 55th st 1 , NY, US",NA,NA
41713987,"THE BOUNTY","French","greenpoint avenue 131 , NY, US",NA,NA
41711510,"BEST WOK FLATBUSH","Chinese","flatbush avenue 1820 , NY, US",NA,NA
50018919,"HAPPY WORLD","Chinese","saint nicholas ave 1309 , NY, US",NA,NA
41664289,"BREEZE CAFE","Ice Cream, Gelato, Yogurt, Ices","4 avenue 5613 , NY, US",NA,NA
50000972,"BRASSERIE COGNAC EAST","French","lexington ave 963 , NY, US",NA,NA
41467424,"SINGAS FAMOUS PIZZA","Pizza","108 street 6353 , NY, US",NA,NA
50009132,"DUNKIN' DONUTS","American","w 33rd st 10 , NY, US",NA,NA
41704787,"CATHERINE BAKERY","Bakery","college point boulevard 4049 , NY, US",NA,NA
41399678,"FRESH TORTILLAS","Tex-Mex","west  207 street 595 , NY, US",NA,NA
41088067,"99 MILES TO PHILLY","Sandwiches","3 avenue 94 , NY, US",NA,NA
41215423,"POPEYES LOUISIANA KITCHEN","Chicken","court street 80 , NY, US",NA,NA
41535665,"TIO PIO","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","court street 119 , NY, US",NA,NA
40749081,"TURKUAZ TURKISH CUISINE","Turkish","broadway 2637 , NY, US",NA,NA
50012136,"JOEY PEPPERONI'S PIZZA","Pizza","6th ave 1032 , NY, US",NA,NA
41349247,"CRUNCH PIT STOP","Juice, Smoothies, Fruit Salads","2 avenue 1109 , NY, US",NA,NA
41054554,"PHEBES","American","bowery street 359 , NY, US",NA,NA
40388639,"GLENDALE PIZZA","Pizza","myrtle avenue 6827 , NY, US",NA,NA
50011723,"NEW FRESCO TORTILLAS TOMMY'S KITCHEN","Chinese/Cuban","morris park ave 1041 , NY, US",NA,NA
50045118,"PINTO","Thai","montague st 128 , NY, US",NA,NA
41476652,"CARINO","Mexican","south    4 street 82 , NY, US",NA,NA
50014724,"NEW YORK COMEDY CLUB","American","e 24th st 241 , NY, US",NA,NA
50000435,"FOREST BBQ","Portuguese","forest ave 1098 , NY, US",NA,NA
40729439,"COSITAS RICAS","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","roosevelt avenue 7919 , NY, US",NA,NA
41382808,"STUDIO TWENTY ONE","American","west   21 street 59 , NY, US",NA,NA
41508490,"NARGILA GRILL","Jewish/Kosher","york avenue 1599 , NY, US",NA,NA
50014173,"DADDY'S PIZZA & PASTA","Pizza","86th st 2625 , NY, US",NA,NA
40528983,"PERKINS RESTAURANT & BAKERY","American","amboy road 4370 , NY, US",NA,NA
41655758,"DUNKIN' DONUTS","Caf̩/Coffee/Tea","rockaway boulevard 17725 , NY, US",NA,NA
40592117,"THE OTHEROOM","American","perry street 143 , NY, US",NA,NA
41350747,"CHIPOTLE MEXICAN GRILL","Mexican","park avenue 320 , NY, US",NA,NA
41647012,"TOSHI'S LIVING ROOM","American","west   26 street 9 , NY, US",NA,NA
41616384,"ASIAN YUMMY HOUSE","Chinese","broadway 824 , NY, US",NA,NA
50010991,"THE JOLLY MONK","American","9th ave 701 , NY, US",NA,NA
41708524,"REICHENBACH HALL","German","west   37 street 5 , NY, US",NA,NA
41454995,"MANOLO TAPAS RESTAURANT","Tapas","broadway 4161 , NY, US",NA,NA
40576286,"ANNA MARIA PIZZA PASTA","Pizza","bedford avenue 179 , NY, US",NA,NA
41610636,"RESOBOX","Japanese","27 street 4126 , NY, US",NA,NA
41394214,"NI-NA-AB RESTAURANT","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","parsons boulevard 87-82 &84 , NY, US",NA,NA
41717023,"SALLY'S COFFEE SHOP","Greek","3 avenue 8501 , NY, US",NA,NA
41465611,"WING CHANG FOOD HOUSE","Chinese","fulton street 1389 , NY, US",NA,NA
41515019,"BISOUX RESTAURANT","American","laguardia airport 0 , NY, US",NA,NA
41402635,"ALDEA RESTAURANT","Portuguese","west   17 street 31 , NY, US",NA,NA
41715402,"PICCOLA CUCINA","Italian","spring street 196 , NY, US",NA,NA
40734467,"ESCA","Seafood","west   43 street 402 , NY, US",NA,NA
40935269,"TULCINGO RESTAURANT","Mexican","10 avenue 665 , NY, US",NA,NA
50004382,"THE ROOF","American","3rd st 214 , NY, US",NA,NA
50018984,"7 EXPRESS","Chinese","roosevelt ave 13542 , NY, US",NA,NA
41619148,"LA POLLERA COLORADA II","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","northern boulevard 8213 , NY, US",NA,NA
50012210,"OGLIASTRO","Italian","washington ave 784 , NY, US",NA,NA
50002996,"RAIN NIGHT CLUB","American","130th street 89-29 , NY, US",NA,NA
50002814,"FIRDOS CAFE","Mediterranean","steinway street 25-21 , NY, US",NA,NA
41646075,"EGG","American","north    3 street 109 , NY, US",NA,NA
41604182,"SUBWAY","American","rockaway parkway 1376 , NY, US",NA,NA
41204470,"MC SWIGGANS","Irish","2 avenue 393 , NY, US",NA,NA
50014586,"FESTAC GRILL","African","hendrix st 263 , NY, US",NA,NA
41089835,"BILL'S BAR","American","avenue n 6326 , NY, US",NA,NA
50033168,"SACCO & VANZETTI BISTRO","Italian","spring st 322 , NY, US",NA,NA
41326639,"EL GAUCHO","Jewish/Kosher","18 avenue 4102 , NY, US",NA,NA
50014314,"EMPANADAS EL GUSTAZO RESTAURANTE","Spanish","college point blvd 4219 , NY, US",NA,NA
41212798,"CHOKOLAT PATISSERIE","French","broadway 3111 , NY, US",NA,NA
40661616,"SESSION 73","American","1 avenue 1359 , NY, US",NA,NA
41258107,"MCDONALD'S","Hamburgers","neptune avenue 606 , NY, US",NA,NA
