CAMIS,DBA,CUISINE.DESCRIPTION,full.address,lon,lat
50012863,DUNKIN' DONUTS,Donuts,"bartow ave 2035 , NY, US",-73.82946849999999,40.8698014
50013099,VERONA PIZZA,Pizza/Italian,"boston rd 2515 , NY, US",-73.86518439999999,40.8637725
50044423,BRIARWOOD CAFE,American,"queens blvd 13849 , NY, US",-73.8175473,40.707849
50017098,ZUMA NEW YORK,Japanese,"madison ave 261 , NY, US",-73.9806266,40.75048719999999
40861946,SUPPER,Italian,"east    2 street 156 , NY, US",-73.9852208,40.7229454
41634857,SHANG HAI FAMILY DUMPLING,Chinese,"8 avenue 6301 , NY, US",-74.0113348,40.6333829
41579661,DUNKIN' DONUTS,Donuts,"east tremont avenue 3421 , NY, US",-73.8278928,40.8329617
50018854,BRONX PIZZA,Pizza,"jerome ave 3414 , NY, US",-73.88305199999999,40.8811394
50035272,JP STREET,Japanese,"e 8th st 52 , NY, US",-73.99396899999999,40.7310349
50017853,DHABA INDIAN CUISINE,Indian,"lexington ave 108 , NY, US",-73.9829084,40.7424075
41623859,SHORTY'S,American,"madison avenue 66 , NY, US",-73.9862091,40.7437232
40929938,RENAISSANCE,American,"21 street 2734 , NY, US",-73.926917,40.771502
50014531,PINKY'S JAMAICAN AND AMERICAN RESTAURANT,Caribbean,"w 145th st 219 , NY, US",-73.940067,40.8223417
41587161,SUN HING RESTAURANT,Chinese,"livonia avenue 623 , NY, US",-73.8943159,40.66489
50016735,KING GARDEN,Chinese,"queens blvd 11649 , NY, US",-73.8284163,40.7133564
41253239,ALKOURA RESTAURANT,Middle Eastern,"74 street 509 , NY, US",-73.9513106,40.7675731
50002676,JAMBA JUICE,Sandwiches/Salads/Mixed Buffet,"jfk international airport NKA , NY, US",-74.0059413,40.7127837
50000338,ZORALIE RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","west 51 street 449 , NY, US",-73.990179,40.765078
41339289,THE GOOD FORK,American,"van brunt street 391 , NY, US",-74.0142909,40.6759463
50036616,GOSSIP COFFEE,Caf̩/Coffee/Tea,"30th ave 3704 , NY, US",-73.91651279999999,40.7643893
50035297,PAPI'S GRILL,Mexican,"7th ave 161 , NY, US",-73.9971398,40.7420293
50054940,RAMA THAI CUISINE,Thai,"woodward ave 881 , NY, US",-73.901681,40.7025577
50051513,GOLDEN PALACE,Chinese,"arthur kill rd 1757 , NY, US",-74.1973222,40.5597173
40958613,CITY DINER,American,"broadway 2441 , NY, US",-73.9748245,40.7911059
41652297,EL BACILON RESTAURANT,Spanish,"37th ave 10610 , NY, US",-73.861727,40.7539027
50033521,CHECKERS,Hamburgers,"nostrand ave 491 , NY, US",-73.9494823,40.6806471
41678309,SUBWAY,American,"boston road 2026 , NY, US",-73.8792661,40.8406112
41460035,GUYANA EX POLICE ASSOCIATION OF AMERICA,Caribbean,"east   53 street 609 , NY, US",-73.9627168,40.7549027
41449053,SALUD Y ESTILO DE VIDA,American,"hull avenue 3088 , NY, US",-73.8783663,40.872173
50046995,DUNKIN DONUTS,Donuts,"cropsey ave 2978 , NY, US",-73.9864253,40.582417
41685731,GOLDEN KITCHEN,Chinese,"jamaica avenue 7909 , NY, US",-73.8629529,40.6921926
50035581,ARKANSAS FRIED CHICKEN,American,"e tremont ave 778 , NY, US",-73.8885873,40.8439377
40366425,NAOMI KOSHER PIZZA,Jewish/Kosher,"main street 6828 , NY, US",-73.82515740000001,40.7324547
50001952,FORNINO,Pizza/Italian,"brooklyn bridge park PIER 6 , NY, US",-74.0016887,40.6932222
41677080,NEW CHINA KITCHEN,Chinese,"east  204 street 250 , NY, US",-73.8843584,40.8740772
40611066,BOBBY'S COFFEE SHOP,Caf̩/Coffee/Tea,"kingston avenue 248 , NY, US",-73.9423462,40.671039
40626416,GARDEN GRILL,American,"graham avenue 318 , NY, US",-73.9439544,40.7135026
50004737,THE BAKE SHOP BY WOOPS,Caf̩/Coffee/Tea,"driggs ave 548 , NY, US",-73.9565453,40.7172981
41361633,K & Y DELI & GROCERIES,Delicatessen,"rockaway boulevard 15209 , NY, US",-73.7846584,40.6719807
40918241,BON SOIR CATERERS,American,"east   63 street 1421 , NY, US",-73.91623729999999,40.6191541
50053199,HONOS ENTERPRISE INC,Other,"w 12th st 3030 , NY, US",-73.9796666,40.5747585
41687561,CIBO EXPRESS GOURMET MARKET (VAGABOND),American,"laguardia airport 0 , NY, US",-73.8739659,40.7769271
41710527,JUST SALAD,Salads,"west   49 street 321 , NY, US",-73.9872819,40.76209739999999
41701350,MOONDOS GRILL,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","church avenue 424 , NY, US",-73.9758372,40.64415229999999
50017748,Home Chef International Flavors,Caribbean,"merrick blvd 23114 , NY, US",-73.7390559,40.675487
41619703,FOUR CUTS STEAKHOUSE,American,"1 avenue 1076 , NY, US",-73.96183769999999,40.7593194
41713782,STUMPTOWN COFFEE ROASTERS,Caf̩/Coffee/Tea,"west    8 street 30 , NY, US",-73.9980013,40.7327498
50003597,FIVE GUYS FAMOUS BURGERS AND FRIES,American,"5th ave 8510 , NY, US",-73.9729109,40.7644781
50038177,EATING TREE,Caribbean,"gerard ave 892 , NY, US",-73.92434209999999,40.8281502
50050099,JIMMY'S DELI & GRILL,Delicatessen,"fort hamilton pkwy 4922 , NY, US",-73.99844639999999,40.6381389
50018878,GAYAHA,Asian,"37th ave 13693 , NY, US",-73.82782929999999,40.762493
50052256,NORWINDS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","flushing ave 1043 , NY, US",-73.93058429999999,40.7041918
41520990,WORLD BEAN,Caf̩/Coffee/Tea,"laguardia airport 0 , NY, US",-73.8739659,40.7769271
50037937,AEGEA WEST,Pizza,"northern blvd 24205 , NY, US",-73.7440511,40.7655596
41265421,BAY TERRACE POOL CLUB,American,"24 avenue 21714 , NY, US",-73.77156579999999,40.7813485
41034123,POLLOS MARIO,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","roosevelt avenue 8613 , NY, US",-73.8796366,40.7483269
41631538,VIVE LA CREPE,Caf̩/Coffee/Tea,"columbus avenue 189 , NY, US",-73.9803166,40.7750114
41313568,DUNKIN' DONUTS,Donuts,"lexington avenue 370 , NY, US",-73.9767958,40.750761
50045947,SPRINGBONE KITCHEN,American,"w 3rd st 90 , NY, US",-73.999314,40.72985300000001
41395521,FOXWOODS BAR,American,"roosevelt avenue 126 , NY, US",-73.82471079999999,40.7607527
50014618,TOTTO RAMEN,Japanese,"e 52nd st 248 , NY, US",-73.9681882,40.7561508
41627315,CHIPOTLE MEXICAN GRILL,Mexican,"broadway 281 , NY, US",-74.006366,40.7145348
41214949,CAFE EAST - ALFRED LERNER HALL,Japanese,"broadway 2920 , NY, US",-73.96398669999999,40.806876
50014419,ROCKA ROLLA,American,"metropolitan ave 486 , NY, US",-73.95276009999999,40.7140543
50053555,LENWICH 68TH,Sandwiches,"w 23 st 16 , NY, US",-73.9904353,40.741631
50046087,REVLON BAR - BELMONT ROOM @ METROPOLITAN OPERA,American,"lincoln center plaza NKA , NY, US",-73.98334179999999,40.7723986
50054215,CASCARINOS,Pizza/Italian,"college point blvd 1460 , NY, US",-73.8460478,40.7843278
41032444,THE PRIME GRILL,Japanese,"madison avenue 550 , NY, US",-73.97338529999999,40.761523
50052700,MAMA BLANCA COFFEE SHOP,Caf̩/Coffee/Tea,"jamaica ave 9327 , NY, US",-73.85139989999999,40.6941018
40387477,VENICE RESTAURANT,Italian,"east  149 street 772 , NY, US",-73.9074552,40.8126906
50046756,ROYAL SOUL FOOD,Caribbean,"columbus ave 914 , NY, US",-73.96377,40.798561
41129085,DUNKIN' DONUTS,Donuts,"richmond avenue 1445 , NY, US",-74.1569169,40.61141629999999
41269424,NARGIS CAFE,Eastern European,"coney island avenue 2818 , NY, US",-73.96069190000001,40.5878335
41552224,BARNES & NOBLE CAFE,Caf̩/Coffee/Tea,"east   17 street 33 , NY, US",-73.9896026,40.7370214
50032739,M AND M OKUN JUICE BAR,"Juice, Smoothies, Fruit Salads","20th ave 4930 , NY, US",-73.9768144,40.62554739999999
50018173,CHA LAIT,Caf̩/Coffee/Tea,"w 4th st 224 , NY, US",-74.003074,40.7338569
40918389,HOTEL GIRAFFE,American,"park avenue south 365 , NY, US",-73.9845816,40.7421034
50011891,TWO HANDS,American,"mott st 164 , NY, US",-73.99598739999999,40.7196915
41710768,NEW GOLDEN FRIED DUMPLING,Chinese,"duffield street 192 , NY, US",-73.9844604,40.6924198
50038449,NAIA DELI GRILL JUICE AND SALAD BAR,American,"washington ave 2115 , NY, US",-73.89577799999999,40.851799
41061861,ROCKMEISHA,Japanese,"barrow street 11 , NY, US",-74.0023197,40.7325291
50015816,ZIBETTO ESPRESSO BAR,American,"5th ave 501 , NY, US",-73.98079430000001,40.75315820000001
50052682,EL VACILON,Spanish,"37th ave 10610 , NY, US",-73.861727,40.7539027
41344229,GRACE PIZZA,Pizza/Italian,"myrtle avenue 7005 , NY, US",-73.8808275,40.7021348
50042427,CAFE SIM SIM,Asian,"hylan blvd 2230 , NY, US",-74.103494799999993,40.5759513
41192835,FOREST HILL BAGEL,Bagels/Pretzels,"queens boulevard 10441 , NY, US",-73.8477116,40.7236856
50016677,THE GYRO SHOP,Greek,"1st ave 593 , NY, US",-73.97386639999999,40.7437485
50043592,FILTERED COFFEE BRONX,Caf̩/Coffee/Tea,"3rd ave 2424 , NY, US",-73.9347313,40.80525
50002378,HAPPY YOGURT GARDEN,"Ice Cream, Gelato, Yogurt, Ices","13th avenue 7202 , NY, US",-74.0059984,40.6220845
40800121,CURVES GENTLEMAN'S CLUB,American,"arthur kill road 2945 , NY, US",-74.2295017,40.5469303
50040446,HAPPY WOK,Chinese,"e 157th st 133 , NY, US",-73.92582759999999,40.8255104
50050467,SYBIL'S BAKERY,Caribbean,"hillside ave 15924 , NY, US",-73.801823099999993,40.7077057
40798872,METROPOLITAN,American,"lorimer street 559 , NY, US",-73.94956130000001,40.7136262
50005960,SUNSWEET MARKET,American,"6th ave 838 , NY, US",-73.98967309999999,40.7467289
50001977,IL FORNO/IRON BAR,Pizza/Italian,"8th avenue 713 , NY, US",-73.988653,40.7591498
50009675,KINSHIP COFFEE,Caf̩/Coffee/Tea,"steinway st 3005 , NY, US",-73.9151582,40.7636642
50011601,ROCKAWAY DELI & RESTAURANT,Chinese,"rockaway blvd 15802 , NY, US",-73.779082,40.6653776
40395526,MEZCAL'S DOS RESTAURANT,Mexican,"3 avenue 7508 , NY, US",-73.9906154,40.7286292
50033380,TEA AND MILK,Caf̩/Coffee/Tea,"34th ave 3202 , NY, US",-73.9263162,40.7590411
41679879,BREAD TO GO,American,"hudson street 450 , NY, US",-74.0066423,40.7313463
41490991,LIPS RESTAURANT,American,"east   56 street 227 , NY, US",-73.966832,40.75931420000001
41580517,FALAFEL TARBOOSH,Middle Eastern,"amsterdam avenue 1701 , NY, US",-73.94780920000001,40.8246431
50051825,JAMAICAN BEST,Caribbean,"hillside ave 20408 , NY, US",-73.7606718,40.7202454
50014589,SUB CONSCIOUS,Sandwiches/Salads/Mixed Buffet,"amsterdam ave 1213 , NY, US",-73.9591987,40.8089695
41300049,TASTEE PATTEE BAKERY AND GRILL,Caribbean,"rockaway parkway 1431 , NY, US",-73.9020795,40.6451674
50054173,NORTH PENGUIN COFFEE & CREPE,Caf̩/Coffee/Tea,"queens blvd 12010 , NY, US",-73.829897,40.7135219
41104540,BURGER KING,Hamburgers,"west   42 street 327 , NY, US",-73.990914,40.7580219
40745610,MILAN SPORTS BAR,Italian,"metropolitan avenue 7311 , NY, US",-73.8789383,40.7129412
41711610,THE COFFEE BEAN & TEA LEAF,Caf̩/Coffee/Tea,"2 avenue 606 , NY, US",-73.97574569999999,40.7442128
50052439,BRUNSWICK,Caf̩/Coffee/Tea,"prospect park w 240 , NY, US",-73.98144649999999,40.6594483
50017223,FAIRFIELD INN & SUITES NEW YORK MANHATTAN FINANCIAL DISTRICT,Continental,"front st 161 , NY, US",-74.0047912,40.7058519
40510804,WOODROW DINER,American,"rossville avenue 655 , NY, US",-74.20658449999999,40.54289199999999
41584432,BURGER KING,American,"richmond avenue 3901 , NY, US",-74.1638437,40.54325679999999
41650425,NATHAN'S FAMOUS,American,"boardwalk 1205 , NY, US",-73.9798161,40.5731896
50018595,NATURAL SNACKS AND BEVERAGES,"Juice, Smoothies, Fruit Salads","church ave 4221 , NY, US",-73.93738259999999,40.6514184
41634340,JOE COFFEE,Caf̩/Coffee/Tea,"lexington avenue 1045 , NY, US",-73.96069419999999,40.7720185
41329667,WAH KWOON KITCHEN,Chinese,"nassau avenue 146 , NY, US",-73.947514,40.7246704
50033634,KENNEDY FRIED CHICKEN,American,"e 188th st 224 , NY, US",-73.8966648,40.8609327
41073304,ON THE ROX LOUNGE & BAR,American,"liberty avenue 10503 , NY, US",-73.8360981,40.682704
50008210,KOKO WINGS,Chicken,"w 106th st 248 , NY, US",-73.96737329999999,40.8009196
50001790,SWEETGREEN,Salads,"broadway 1164 , NY, US",-73.9885286,40.74475520000001
41699397,JUICY CUBE,"Juice, Smoothies, Fruit Salads","lexington avenue 674 , NY, US",-73.969887,40.760182
50048332,HEALTHY CHOICE KITCHEN,"Juice, Smoothies, Fruit Salads","graham ave 181 , NY, US",-73.943629,40.708203
50017269,MIJANA LOUNGE RESTAURANT & BAR,Middle Eastern,"steinway st 2366 , NY, US",-73.9102104,40.76978709999999
50042645,CHINA DELIGHT,Chinese,"5th ave 4009 , NY, US",-73.96361379999999,40.7771891
40386672,FRANK'S SOUP BOWL,Caribbean,"bronxwood avenue 3580 , NY, US",-73.8591695,40.87751919999999
41255575,BITTERSWEET,Caf̩/Coffee/Tea,"dekalb avenue 17890 , NY, US",-73.9470685,40.6918681
50001915,REFINERY ROOFTOP,American,"west 38th street 63 , NY, US",-73.9853713,40.7522071
50014446,Mr. Q's Chinese & Japanese Bar Restaurant,Chinese/Japanese,"williamsbridge rd 2115 , NY, US",-73.8558213,40.8557802
41139608,MOTT CORNER,American,"kenmare street 58 , NY, US",-73.9959233,40.72081910000001
41578745,DAILY PRESS BED-STUY,Caf̩/Coffee/Tea,"franklin avenue 505 , NY, US",-73.9555135,40.6814912
50045225,KING OF FALAFEL & SHAWARMA,Middle Eastern,"broadway 3015 , NY, US",-73.9628699,40.8098822
50005601,CONGEE VILLAGE,Chinese,"allen st 100 , NY, US",-73.9903624,40.718678
50033350,ISABELLA'S CREATIONS,Bakery,"13th ave 6605 , NY, US",-74.002147,40.6250816
50000024,FALANSAI,Vietnamese/Cambodian/Malaysia,"harrison place 112 , NY, US",-73.9287411,40.7066753
50019038,AER LINGUS LOUNGE,American,"terminal 5- jfk airport 611C/621C , NY, US",-73.790887,40.6430002
41173219,MY FAVORITE CHEOGAJIP CHICKEN,American,"northern boulevard 16024 , NY, US",-73.80476019999999,40.7623597
41696692,SAC CAFE,American,"madison avenue 510 , NY, US",-73.9745729,40.7596933
50017826,Brigadeiro Bakery,Bakery,"sullivan st 156 , NY, US",-74.0018267,40.727491
50047416,PIZZA ON THE RUN,Pizza,"stillwell ave 2914 , NY, US",-73.9816696,40.5765812
41702574,SL GREEN REALTY,American,"lexington avenue 420 , NY, US",-73.9759022,40.7526842
41486182,TAKE AWAY & CAFE,American,"3 avenue 7006 , NY, US",-73.9906154,40.7286292
50015698,EL KUCHO MEXICAN RESTAURANT,Mexican,"wilson ave 141 , NY, US",-73.92543719999999,40.7007639
50054551,BURGER KING,Hamburgers,"e fordham rd 217 , NY, US",-73.89610189999999,40.8623238
41552525,MELTING POT CUISINE,Caribbean,"vernon boulevard 3601 , NY, US",-73.94228629999999,40.7617575
50048385,Thai Diva,Thai,"46th st 4553 , NY, US",-73.91885839999999,40.741436
50052865,PRINTERS ALLEY,American,"w 40th st 215 , NY, US",-73.98862799999999,40.755308
50048795,CB 41,American,"e 41st st 210 , NY, US",-73.9743872,40.7496832
50038278,TACO'S REY,Mexican,"hughes ave 2319 , NY, US",-73.8882831,40.8538512
50001109,LE BILBOQUET,French,"e 60th st 20 , NY, US",-73.97058899999999,40.763807
41514283,HONG KONG KITCHEN,Chinese,"eliot avenue 8446 , NY, US",-73.8733157,40.7275441
50000763,BAREBURGER,Hamburgers,"w 46th st 366 , NY, US",-73.9903626,40.7605549
50017802,HEALTHY HENRY'S,Other,"160th st 9040 , NY, US",-73.7997844,40.704201
50050013,SZECHUAN DELIGHT,Chinese,"86th st 709 , NY, US",-73.9447962,40.7749692
50013646,KING'S CHEF,Chinese,"28th ave 4311 , NY, US",-73.91067629999999,40.76433979999999
41509559,NEW FU FAN RESTAURANT,Chinese,"whitney avenue 8505 , NY, US",-73.880043,40.7415019
50043931,HAO SHI LAI,Chinese,"union st 4010 , NY, US",-73.8265346,40.760119
50032691,KONDO JAPANESE RESTAURANT,Japanese,"broadway 2913 , NY, US",-73.9652641,40.8066422
41374594,"DUNKIN' DONUTS, BASKIN ROBBINS, SUBWAY",Donuts,"5 avenue 302 , NY, US",-73.9862328,40.7468189
50009471,SHAKE SHACK,Hamburgers,"flatbush ave 170 , NY, US",-73.9767674,40.68264449999999
50010210,HARU,Japanese,"w 43rd st 229 , NY, US",-73.9877717,40.7575067
50033104,HILLTOP PERK DELI,American,"haven ave 83 , NY, US",-73.94229,40.8442409
41363296,BOULEY,French,"duane street 161163 , NY, US",-74.00393310000001,40.71452
50039716,MEXICAN TAMALES MARTITA,Mexican,"port richmond ave 99 , NY, US",-74.13282650000001,40.638521
50040924,FLORA,American,"coney island ave 3166 , NY, US",-73.9601024,40.5788603
41395531,NATHAN'S HOT DOGS,American,"roosevelt avenue 126 , NY, US",-73.82471079999999,40.7607527
41429907,MARIO'S DELI,American,"nassau avenue 262 , NY, US",-73.940556,40.72575399999999
41717967,YORKAFE,Caf̩/Coffee/Tea,"east   83 street 50112 , NY, US",-73.95336139999999,40.77596339999999
41427680,SHERATON NEW YORK HOTEL @ LINK Sheraton,Caf̩/Coffee/Tea,"7 avenue 811 , NY, US",-73.981433,40.762342
41238639,STARBUCKS,Caf̩/Coffee/Tea,"hudson street 518 , NY, US",-74.0060735,40.733677900000004
40980566,SUBWAY,Sandwiches,"union turnpike 15401 , NY, US",-73.8097636,40.7199334
41126295,JOUR ET NUIT CAFE AND RESTAURANT,Caf̩/Coffee/Tea,"steinway street 2804 , NY, US",-73.91405499999999,40.76541599999999
41494383,LEMON LIFE,Japanese,"east  110 street 255 , NY, US",-73.9408466,40.7934335
40565141,CARAVAN CHICKEN,Chicken,"broadway 3501 , NY, US",-73.9515157,40.8254634
50035959,CHOP SHOP KITCHEN,Asian,"w 24th st 41 , NY, US",-73.9911554,40.7433325
50052099,TEAS SHOP,Other,"8th ave 5502 , NY, US",-73.9361717,40.8305148
41263870,DUNKIN' DONUTS,Donuts,"clarkson avenue 506 , NY, US",-73.9427591,40.6556818
41469854,CHINA PAGODA,Chinese,"5 avenue 6918 , NY, US",-73.9729109,40.7644781
41089834,MURRAY HILL DINER,American,"lexington avenue 222 , NY, US",-73.9802946,40.7460436
40763881,GNOCCO,Italian,"east   10 street 337 , NY, US",-73.98024699999999,40.7271558
50037509,SLAUGHTERED LAMB PUB,American,"w 4th st 182 , NY, US",-74.0019252,40.7323493
41376199,PARADISO NY,Italian,"avenue b 105 , NY, US",-73.9811445,40.7247698
41478531,THE RED LION,American,"bleecker street 151 , NY, US",-73.9994202,40.728473
50046939,ARMANDO'S PIZZA,Pizza,"avenue u 5119 , NY, US",-73.921993,40.6102212
50053148,EL JEFFE,Other,"fulton st 1483 , NY, US",-73.9419752,40.68016009999999
50001937,TASTY CHICKEN,American,"86th street 1687 , NY, US",-74.0049928,40.608961
40369051,STEVE'S COFFEE SHOP,Caf̩/Coffee/Tea,"2nd st 403416 , NY, US",-73.9857665,40.7230145
40383284,VERDI RESTAURANT,Italian,"cross island parkway 14958 , NY, US",-73.81401,40.786803
50000104,POTBELLY SANDWICH WORKS,Sandwiches/Salads/Mixed Buffet,"7th ave 333 , NY, US",-73.9927921,40.7474694
41001677,PYLOS,Greek,"east    7 street 128 , NY, US",-73.984146,40.7260759
50032798,GONG CHA,Caf̩/Coffee/Tea,"w 32nd st 12 , NY, US",-73.9865458,40.7473816
50035995,BABU JI,Indian,"avenue b 175 , NY, US",-73.97919050000002,40.7274773
50018785,MIDO,Asian,"amsterdam ave 612 , NY, US",-73.97357559999999,40.7901213
50033848,CHAMPION PIZZA LUDLOW,Pizza,"ludlow st 101 , NY, US",-73.98906459999999,40.719207
40394176,MOONSTRUCK EAST,American,"third avenue 449 , NY, US",-73.97926799999999,40.743595
41216820,WYCKOFF STARR,Caf̩/Coffee/Tea,"wyckoff avenue 30 , NY, US",-73.9224713,40.7060919
41298877,POPEYES LOUISIANA KITCHEN,Chicken,"jamaica avenue 20520 , NY, US",-73.7542318,40.7134608
50046323,VINNIE'S PIZZERIA,Pizza,"2nd ave 1603 , NY, US",-73.9532696,40.7762204
41711527,DUNKIN' DONUTS,Donuts,"pine street 50 , NY, US",-74.0085984,40.7069068
41716904,HIGHLINE PIZZERIA,Pizza,"west   28 street 503 , NY, US",-74.00223059999999,40.7510941
50018822,SONG E NAPULE,Pizza/Italian,"w houston st 146 , NY, US",-74.00184689999999,40.7281701
41628404,F.OTTOMANELLI BURGERS & BELGIUM FRIES,Eastern European,"woodside avenue 6015 , NY, US",-73.90382900000002,40.7450988
50006580,CROWN FRIED CHICKEN,American,"jamaica ave 7438 , NY, US",-73.8665705,40.6912241
41647870,POST NO BILLS,American,"bushwick avenue 253 , NY, US",-73.93952639999999,40.707254
41711436,ST. ALBAN'S II PIZZERIA & RESTAURANT,Pizza/Italian,"jamaica avenue 13512 , NY, US",-73.8172403,40.7022819
50007006,Villagio on the Park,Italian,"central park s 40 , NY, US",-73.9756694,40.765125
50002350,RAMEN TAKUMI,Japanese,"university place 1 , NY, US",-73.9952208,40.730835
41094023,BETTY'S CATERING,American,"corona avenue 9433 , NY, US",-73.868831,40.7424673
41580082,THE LEOPARD AT DES ARTISTES,Italian,"west   67 street 1 , NY, US",-73.978841,40.773515
41674324,NEW KISSENA CHINESE FOOD,Chinese,"kissena blvd 4429 , NY, US",-73.8218187,40.7533775
41458617,RED RIBBON BAKESHOP,Filipino,"roosevelt avenue 6502 , NY, US",-73.89875649999999,40.7459182
50006436,SEATTLE CAFE,American,"queens blvd 3202 , NY, US",-73.93319749999999,40.7444798
41545908,OREN'S DAILY ROAST,Caf̩/Coffee/Tea,"broadway 1440 , NY, US",-73.9863665,40.7544048
41360895,NINTH STREET ESPRESSO,Caf̩/Coffee/Tea,"east 10 street 341 , NY, US",-73.9800874,40.7270891
41322588,COLD STONE CREAMERY,"Ice Cream, Gelato, Yogurt, Ices","richmond avenue 2341 , NY, US",-74.1645272,40.5908495
41498197,MACARON CAFE,Caf̩/Coffee/Tea,"east   59 street 44 , NY, US",-73.971,40.7633999
41719497,MCDONALD'S,Hamburgers,"pitkin avenue 1642 , NY, US",-73.9123461,40.6692276
41627061,XE MAY,Sandwiches/Salads/Mixed Buffet,"st marks place 96 , NY, US",-73.98490149999999,40.7272448
41598329,BOSTON ROAD CHINA,Chinese,"boston road 3483 , NY, US",-73.8468706,40.8769
41008641,PER SE,American,"columbus circle 10 , NY, US",-73.98319029999999,40.76842509999999
41274448,JUAN VALDEZ CAFE,American,"jfk airport 0 , NY, US",-73.77813909999999,40.6413111
41400748,BAILEY'S CORNER PUB,Irish,"york avenue 1607 , NY, US",-73.947964,40.775257
41280869,DUNKIN' DONUTS,Donuts,"hutchinson river parkway 1320 , NY, US",-73.8383084,40.836325
40423440,BUONO BAKERY,Bakery,"hylan boulevard 1117 , NY, US",-74.07979739999999,40.5987581
50047279,CARBONE,Italian,"w 38th st 331 , NY, US",-73.992994,40.7554919
50017921,SUBWAY,Sandwiches,"jamaica ave 9212 , NY, US",-73.8514563,40.6939362
50000703,PATRIZIA'S OF BROOKLYN,Italian,"amboy road 4255 , NY, US",-74.15797239999999,40.5476339
41076471,CHINAR ON THE ISLAND,Russian,"sand lane 283 , NY, US",-74.0680137,40.5927634
41300025,SAL'S PIZZERIA,Pizza/Italian,"jamaica avenue 8507 , NY, US",-73.85878439999999,40.69272520000001
41326097,LA ESTRELLA RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","grand concourse 2104 , NY, US",-73.901647,40.85429999999999
41562131,HAWA SMOOTHIES,"Juice, Smoothies, Fruit Salads","east broadway 181 , NY, US",-73.98920009999999,40.7138626
50038267,XIN LI,Chinese,"59th st 801 , NY, US",-73.9933689,40.7728534
41318159,JUNIOR'S SEAFOOD,Seafood,"west  180 street 700 , NY, US",-73.9369327,40.8495657
41688186,WILLIAMSBURG PIZZA,Pizza,"atlantic avenue 620 , NY, US",-73.9752822,40.6826571
41578619,MCDONALD'S,American,"lenox avenue 444 , NY, US",-73.9419702,40.8124374
41688119,HABANA OUTPOST,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","atlantic avenue 620 , NY, US",-73.9752822,40.6826571
41661106,PIZZA CON VITAMINAS,Pizza,"college pt blvd 4444 , NY, US",-73.8326848,40.7525152
50047769,LITTLE CAESAR'S,Pizza,"w 125th st 377 , NY, US",-73.953495,40.8114255
41701539,PFIZER BROADWAY CAFE,Sandwiches/Salads/Mixed Buffet,"east   42 street 219 , NY, US",-73.9730154,40.75067689999999
41025359,SMILERS,American,"5 avenue 554 , NY, US",-73.97954849999999,40.7558818
41520756,BAKE & THINGS RESTAURANT,Caribbean,"flatbush avenue 1489 , NY, US",-73.948949,40.6343605
50032597,M & R PIZZA,Pizza,"e 208th st 7 , NY, US",-73.8830144,40.880756
50010297,FONDA OF CHELSEA,Mexican,"9th ave 189 , NY, US",-74.00233759999999,40.7455599
41475322,TRUE COLORS BAR,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","roosevelt avenue 7915 , NY, US",-73.8860029,40.7476665
50051748,THE BUSHWICK BAGEL HOUSE,Caf̩/Coffee/Tea,"wyckoff ave 299 , NY, US",-73.91251199999999,40.700538
50002542,DUNKIN' DONUTS,Donuts,"jfk international airport NKA , NY, US",-74.0059413,40.7127837
50009578,L'ARTE DEL GELATO,"Ice Cream, Gelato, Yogurt, Ices","highline park--bet 15-16 st by w/s hwy NKA , NY, US",-74.0059413,40.7127837
41407714,MAYAHUEL,Mexican,"east    6 street 304 , NY, US",-73.98817939999999,40.7271171
41531789,EMPIRE CAKE,Bakery,"8 avenue 112 , NY, US",-74.00150769999999,40.7407636
50036335,JUICE GENERATION,"Juice, Smoothies, Fruit Salads","maiden ln 101 , NY, US",-74.00670670000001,40.7070495
41351576,LEAN CRUST/ Silver Spoon,Pizza,"fulton street 737 , NY, US",-73.9750342,40.6867286
40510301,EL VAQUERO BARRAS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","webster avenue 2649 , NY, US",-73.88909679999999,40.8638303
40844021,THE RANCH RESTAURANT & BAR OF GUYANA,Caribbean,"liberty avenue 13401 , NY, US",-73.81267199999999,40.691695
50034957,ALEXANDRINA,Mediterranean,"5th ave 6917 , NY, US",-73.9729109,40.7644781
41168966,STARBUCKS,Caf̩/Coffee/Tea,"3 avenue 1021 , NY, US",-73.9656308,40.7624276
50005629,A-JIAO SICHUAN CUISINE,Chinese,"2nd ave 1817 , NY, US",-73.9481796,40.7831355
41237824,NEW WIN HING III CHINESE RESTAURANT,Chinese,"clove road 1282 , NY, US",-74.10327,40.615571
50046836,MINT JUICERY AND YOGO,American,"woodhaven blvd 6507 , NY, US",-73.8644862,40.7199046
50035251,ZHONGYUAN HOTPOT,Chinese,"41st ave 13631 , NY, US",-73.8285126,40.7590093
